configuration_id,LL_dynamic_01_a,LL_dynamic_01_b,seed,time,bound,solved
496,1.1153,0.6399,673218025,26739,30018,1
496,1.1153,0.6399,607386998,25682,30783,1
496,1.1153,0.6399,684311997,27162,56694,1
496,1.1153,0.6399,2112837894,27437,165656,1
496,1.1153,0.6399,230499717,26028,136501,1
496,1.1153,0.6399,596850252,25964,192435,1
496,1.1153,0.6399,363287186,28096,30797,1
497,1.1386,0.6297,270422674,28163,30689,1
497,1.1386,0.6297,673218025,29395,30597,1
497,1.1386,0.6297,363287186,27517,30797,1
498,1.1112,0.6156,270422674,27041,27083,1
498,1.1112,0.6156,673218025,26698,28661,1
498,1.1112,0.6156,607386998,27450,27447,0
498,1.1112,0.6156,363287186,29453,30797,1
499,1.062,0.6277,270422674,26915,30301,1
499,1.062,0.6277,673218025,28047,29713,1
499,1.062,0.6277,607386998,28273,30420,1
499,1.062,0.6277,684311997,27547,56331,1
499,1.062,0.6277,363287186,28401,30797,1
500,1.0833,0.6264,270422674,26650,26623,0
500,1.0833,0.6264,673218025,27762,30817,1
500,1.0833,0.6264,363287186,27297,30797,1
501,1.1483,0.6242,270422674,28349,28243,0
501,1.1483,0.6242,673218025,29616,30063,1
501,1.1483,0.6242,363287186,28051,30797,1
502,1.0578,0.6283,673218025,28616,28566,0
502,1.0578,0.6283,363287186,29548,30797,1
503,1.0803,0.631,673218025,30642,30623,0
